summons_number,issue_date,violation,fine_amount,penalty_amount,interest_amount,payment_amount,amount_due,county,issuing_agency,is_camera_violation,report_date
9121021326,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9121882952,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9121967570,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9121971043,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9122196810,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9122453787,2024-04-24,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9122575340,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9122575418,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9122841933,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9122852311,2024-04-24,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9122941654,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,Q,TRAFFIC,False,2026-08-22
9122981469,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,0.0,0.0,NY,TRAFFIC,False,2026-08-22
9123005282,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123357230,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123357368,2024-04-24,MISUSE PARKING PERMIT,65.0,0.0,0.0,0.0,0.0,NY,TRAFFIC,False,2026-08-22
9123365109,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123401886,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123401928,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123402106,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123571494,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123725539,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9123912777,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9124142013,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9124400579,2024-04-24,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,BX,TRAFFIC,False,2026-08-22
9124922201,2024-04-24,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,Q,TRAFFIC,False,2026-08-22
9125980282,2024-04-24,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9125980294,2024-04-24,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
8925924663,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
8936193764,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
8936193843,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
8936194033,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9010684337,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9041918905,2024-04-23,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9050145012,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9109313590,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9111925450,2024-04-23,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9114073584,2024-04-23,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117208543,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9117628507,2024-04-23,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9117977393,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9118648927,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9119482668,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9119997139,2024-04-23,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9119997220,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9120129439,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,BX,TRAFFIC,False,2026-08-22
9120436415,2024-04-23,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9120783530,2024-04-23,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9121178896,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9121564619,2024-04-23,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,100.0,0.0,NY,TRAFFIC,False,2026-08-22
9121610757,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,BX,TRAFFIC,False,2026-08-22
9121610782,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,BX,TRAFFIC,False,2026-08-22
9121857787,2024-04-23,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,100.0,0.0,NY,TRAFFIC,False,2026-08-22
9121935695,2024-04-23,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,Q,TRAFFIC,False,2026-08-22
9121970798,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9122216595,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9122216730,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9122337106,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9122337209,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9122575169,2024-04-23,PCKP DSCHRGE IN PRHBTD ZONE,115.0,0.0,0.0,0.0,0.0,NY,TRAFFIC,False,2026-08-22
9123101120,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,BX,TRAFFIC,False,2026-08-22
9123356960,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123360458,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123401588,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123725151,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9124365439,2024-04-23,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9124946266,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9125475381,2024-04-23,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
8924083107,2024-04-22,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
8936193508,2024-04-22,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
8938030714,2024-04-22,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9076030716,2024-04-22,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9094474360,2024-04-22,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9110169805,2024-04-22,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9112743653,2024-04-22,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,Q,TRAFFIC,False,2026-08-22
9115218351,2024-04-22,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,0.0,0.0,NY,TRAFFIC,False,2026-08-22
9116270678,2024-04-22,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,0.0,0.0,R,TRAFFIC,False,2026-08-22
9116270680,2024-04-22,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9116270782,2024-04-22,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,0.0,0.0,R,TRAFFIC,False,2026-08-22
9116270927,2024-04-22,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9118362837,2024-04-22,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9118628072,2024-04-22,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,Q,TRAFFIC,False,2026-08-22
9118654174,2024-04-22,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9118654230,2024-04-22,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9118685444,2024-04-22,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,100.0,0.0,NY,TRAFFIC,False,2026-08-22
9120592863,2024-04-22,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,Q,TRAFFIC,False,2026-08-22
9120992804,2024-04-22,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,0.0,0.0,NY,TRAFFIC,False,2026-08-22
9121332940,2024-04-22,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9123321052,2024-04-22,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9123356546,2024-04-22,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123408364,2024-04-22,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9124536477,2024-04-22,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
5604163739,2024-04-21,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604165402,2024-04-21,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
8936192954,2024-04-21,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9115341379,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117698339,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117698364,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117698443,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117698613,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117698625,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117702720,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9119996615,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9120768576,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9121717126,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9123038640,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9123052910,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9123320485,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9123320588,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9123320590,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9123320758,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9124141094,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9124141197,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9124141203,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9124535904,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9124536120,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9124536131,2024-04-21,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9124965418,2024-04-21,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
5604161550,2024-04-20,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604161718,2024-04-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604162437,2024-04-20,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
9114502768,2024-04-20,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,K,TRAFFIC,False,2026-08-22
9117214531,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117214877,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117496731,2024-04-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9117496779,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9117702380,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9118648393,2024-04-20,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9119669770,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9119669800,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9120768084,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9121812019,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9122078162,2024-04-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9122630284,2024-04-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9123033411,2024-04-20,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9123320175,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9123398231,2024-04-20,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9124216550,2024-04-20,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9124530335,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9124530748,2024-04-20,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
5604151658,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604151671,2024-04-19,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604151750,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604151774,2024-04-19,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604151786,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604151828,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604151932,2024-04-19,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152031,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152067,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152249,2024-04-19,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152286,2024-04-19,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152304,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152341,2024-04-19,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152470,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152481,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152523,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152559,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152560,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152675,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152791,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152857,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604152997,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604153564,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604153620,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604153710,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604153734,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604154258,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604154465,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604154581,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604155500,2024-04-19,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604156360,2024-04-19,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604156656,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604156838,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604156887,2024-04-19,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604157119,2024-04-19,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604157478,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604157624,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604158653,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5604160090,2024-04-19,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
8938030611,2024-04-19,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9108114298,2024-04-19,PCKP DSCHRGE IN PRHBTD ZONE,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9109044176,2024-04-19,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9111925190,2024-04-19,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9111925206,2024-04-19,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9112743525,2024-04-19,MISUSE PARKING PERMIT,65.0,0.0,0.0,0.0,0.0,Q,TRAFFIC,False,2026-08-22
9113824697,2024-04-19,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9118309987,2024-04-19,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
